Point,X,Y
P2850,89.5276453159637,38.06395370791645
P2851,89.8852764213666,33.91420596431572
P2852,90.26266630868054,31.980705343815227
P2853,88.45557332920633,24.57103780547498
P2854,94.38176803883566,36.49398890160881
P2855,86.51944870184957,44.49367490677619
P2856,90.39157416176575,29.819282140124017
P2857,93.85531839661706,36.99024108254631
P2858,91.77560993467898,32.87122197674205
P2859,92.02723075700115,33.69120854889453
P2860,92.50173653240628,25.475277729946804
P2861,88.04756941659365,43.610775489040975
P2862,86.54819645069865,31.980808512534068
P2863,87.98417397697511,28.92596932055678
P2864,80.06273650697287,33.847068007381935
P2865,90.61136740836746,34.73747465730674
P2866,89.34804647123451,35.21520435425194
P2867,94.60278662197844,34.047769070353915
P2868,87.41662840310728,33.59437257555957
P2869,92.60706041890549,42.06013439271625
P2870,87.1733531737387,35.49466893514442
P2871,91.52260848871182,30.037109966355885
P2872,90.09187725245813,27.671630713289524
P2873,82.03927363317271,36.83373203946128
P2874,88.27256366401147,36.0114020381061
P2875,89.91947260346242,30.117999756681012
P2876,89.79635564116049,28.834493474925722
P2877,96.2593756110063,28.220148275700183
P2878,89.11896628064139,29.78864205976376
P2879,92.56689528012357,33.34284314359249
P2880,87.66599976170455,39.26600772525777
P2881,90.13243766254898,37.58322222967983
P2882,85.58403328567141,27.975915280362464
P2883,90.4824358291806,33.40576822252634
P2884,92.81895602604276,34.600457736687254
P2885,90.92283902655583,26.883087350293785
P2886,98.49796622826415,34.17879007483984
P2887,93.13914136652639,30.81954164890187
P2888,91.38604455997803,28.485776182376274
P2889,92.03430527216852,33.22012957807084
P2890,90.13135726771006,38.48987015065049
P2891,84.45356859950874,31.577541346936016
P2892,92.05795926489044,45.49110737273374
P2893,89.37862949402333,37.95568058961966
P2894,89.51862838563684,44.7112279737815
P2895,82.13750249865635,35.47310522334679
P2896,82.68505184897073,22.467142147316416
P2897,91.33857923903017,35.6974889807373
P2898,88.71823378016009,34.469029549801235
P2899,103.94234745332066,33.70912430984283
P2900,92.29555962562533,31.753175901930597
P2901,91.32854658768271,33.80883162472191
P2902,88.15266682771622,44.094492661001624
P2903,95.29733233432952,35.683733236996154
P2904,79.63104628825215,33.19495388373715
P2905,102.16362403982288,33.84669166680146
P2906,94.96447907424147,42.209712009763
P2907,90.98533762135189,30.79089184065924
P2908,79.041094506977,38.42081604304477
P2909,86.33359798729403,35.88075225943846
P2910,84.37580847184786,33.673812297648986
P2911,90.15173574705474,36.34296790522149
P2912,84.98330015691414,40.98455474380676
P2913,87.31397346870612,26.627652697733772
P2914,89.5093946101644,35.1718765451323
P2915,90.72265244927291,41.8106620184254
P2916,88.93598023468863,34.401901878156146
P2917,85.03567028445107,39.102767514439485
P2918,90.82939078835146,32.89986136352919
P2919,81.42896387940542,42.22206097527544
P2920,84.47544015994774,32.043609953151474
P2921,91.61255029984201,29.017210356916568
P2922,83.27920599786086,24.380262086496675
P2923,93.24448628807536,32.27406877636839
P2924,103.17271541612999,30.028224671845635
P2925,85.85347039456985,32.17303514857299
P2926,91.0941059481232,32.64898330607345
P2927,92.7554949630113,30.10705805005673
P2928,83.78283726691389,26.008926302954464
P2929,79.99391624428262,32.409654902624716
P2930,88.6455885942305,31.842814862584085
P2931,95.59532608734223,41.14015104804068
P2932,88.49338655649974,26.030394434040183
P2933,87.44982701375227,32.000893030414694
P2934,87.04289266974874,31.511405480508778
P2935,87.05941696923837,33.0672919205112
P2936,87.14006505533,36.04161254312796
P2937,91.62165922157187,30.44677456408755
P2938,95.71979396703165,30.09968849079693
P2939,82.71989723783098,36.90389035682526
P2940,86.32166339513547,36.606457353786936
P2941,79.18349129504762,41.962279707415334
P2942,93.0253203361818,27.49761725418499
P2943,83.34550294269171,43.36132952048764
P2944,86.68179043425918,30.82907575633688
P2945,79.80276557632823,33.24610897199223
P2946,88.97526173323911,38.577465483847426
P2947,83.70414707316986,27.39856603879695
P2948,92.02933185649414,40.033650356135325
P2949,82.92981441996953,40.407570431498705
P2950,90.16893828669069,40.459026695373225
P2951,89.68400837317073,22.388610412560247
P2952,89.31614677957782,40.30071909335635
P2953,85.97814291412328,33.06017515546274
P2954,89.2073992340206,20.50243060065759
P2955,97.52106408946864,30.49312160051413
P2956,92.2758094461276,34.56649431925896
P2957,95.65928575361713,37.0302806121404
P2958,88.94284077815561,30.5324245374036
P2959,93.59032815621963,25.632793480226916
P2960,92.90650689124152,29.50477624222564
P2961,95.63527647880488,35.806497713313476
P2962,92.89855695532549,35.4099440691236
P2963,82.11430307186552,30.69635418302331
P2964,93.02575201925121,35.83327908679922
P2965,95.31445457387552,37.01637281518586
P2966,85.64984149183803,31.01967931139683
P2967,90.46312825735457,23.429779669999473
P2968,97.53048848530344,37.208733681887786
P2969,95.52165568671992,27.096980295954154
P2970,95.60054322159866,46.15749455513874
P2971,84.05604740080207,38.857008974518834
P2972,90.00499475109282,27.27783075875878
P2973,92.21797787333341,39.16801602418674
P2974,87.29493051299019,40.829582601276115
P2975,82.49956466944862,27.526219267751777
P2976,90.61468828014938,35.12692638986136
P2977,86.77541930209152,39.04797217985943
P2978,92.38902441397177,39.29069535467008
P2979,89.4458860409148,38.012901339891705
P2980,87.99457363636502,45.269093450432976
P2981,86.34354403445107,45.52648714729156
P2982,90.15699576190234,28.122445552156286
P2983,96.1563570771987,35.629506941974796
P2984,93.83005844271108,41.119279592712964
P2985,91.52079999365262,32.038795775935924
P2986,94.39071019951163,35.00377753727298
P2987,93.08636018373788,24.231347131042693
P2988,92.01141772654434,31.80707087427485
P2989,97.43989336730338,38.11543673944548
P2990,91.07935985632183,37.431549966751106
P2991,85.50701616205477,43.11628345264027
P2992,98.96116688287607,36.96456755274108
P2993,97.15681605858137,32.15425900663733
P2994,86.41298895198759,35.20462374364462
P2995,91.95723467265555,33.0300665937844
P2996,92.41995685665817,36.53194741036707
P2997,85.50761951119026,37.59396508725861
P2998,93.88587709134684,35.85734658795195
P2999,95.18691646467761,28.91298103251524
P3000,92.10577689959334,29.148596468016127
